,Damage,Health,Health Regen,Defense Absolute,Damage / Meter,Lifesteal,,Damage,Rend Armor,Critical Factor,Damage/Meter,Super Crit Mult,Attack Speed,Health,Health Regen,Defense Absolute,Land Mine Damage,Wall Health,Orb Size,Cash Bonus,Coin Bonus,Cells / Kill Bonus,Free Upgrades,Recovery Package,Enemy Level Skip
,12531211.15,595576504.416718,317505106.387991,46236815.3096162,,,,,,,,,,,,,,,,,,,,,
,12546945.54,595955676.246185,317743942.944,46275495.3537042,,,,,,,,,,,,,,,,,,,,,
,12562697.94,596334979.915649,317982903.291993,46314196.913247,,,,,,,,,,,,,,,,,,,,,
,12578468.07,596714547.265106,318221966.952002,46352919.3369807,,,,,,,,,,,,,,,,,,,,,
,12594255.47,597094180.534561,318461154.099995,46391663.2185053,,,,,,,,,,,,,,,,,,,,,
,12610060.4,597473945.644012,318700465.040004,46430428.2186207,,,,,,,,,,,,,,,,,,,,,
,12625883.52,597853842.59346,318939879.451997,46469217.2781908,,,,,,,,,,,,,,,,,,,,,
,12641723.69,598234003.2229,319179417.33599,46508025.1090879,,,,,,,,,,,,,,,,,,,,,
,12657582.29,598614229.772339,319419079.027999,46546854.8794398,,,,,,,,,,,,,,,,,,,,,
,12673458.01,598994720.00177,319658864.511992,46585707.5220465,,,,,,,,,,,,,,,,,,,,,
,12689351.84,599375276.151199,319898753.148001,46624579.1903801,,,,,,,,,,,,,,,,,,,,,
,12705262.86,599755964.140625,320138744.951994,46663474.0701685,,,,,,,,,,,,,,,,,,,,,
,12721191.74,600136783.970047,320378881.028002,46702390.5773477,,,,,,,,,,,,,,,,,,,,,
,12737138.6,600517801.559464,320619120.415996,46741330.2959817,,,,,,,,,,,,,,,,,,,,,
,12753103.13,600899016.908875,320859463.115989,46780288.5315427,,,,,,,,,,,,,,,,,,,,,
,12769085.23,601280298.178284,321099949.783998,46819269.8937584,,,,,,,,,,,,,,,,,,,,,
,12785085.24,601661777.207687,321340539.763991,46858271.611365,,,,,,,,,,,,,,,,,,,,,
,12801102.96,602043388.077087,321581233.055999,46897296.0587624,,,,,,,,,,,,,,,,,,,,,
,12817138.17,602425196.706482,321822070.475993,46936342.7000146,,,,,,,,,,,,,,,,,,,,,
,12833191.37,602807137.175873,322063011.048001,46975410.1206577,,,,,,,,,,,,,,,,,,,,,
,12849262.91,603189209.48526,322304075.571994,47014497.0758277,,,,,,,,,,,,,,,,,,,,,
,12865351.44,603571413.634644,322545243.248003,47053608.2329164,,,,,,,,,,,,,,,,,,,,,
,12881458.1,603953881.46402,322786534.571996,47092740.535732,,,,,,,,,,,,,,,,,,,,,
,12897582.28,604336481.133392,323027949.68799,47131894.5236024,,,,,,,,,,,,,,,,,,,,,
,12913724.77,604719146.722763,323269488.291998,47171068.6972637,,,,,,,,,,,,,,,,,,,,,
,12929884.6,605101944.15213,323511130.511992,47210265.0919159,,,,,,,,,,,,,,,,,,,,,
,12946062.43,605485005.26149,323752875.74,47249484.1892228,,,,,,,,,,,,,,,,,,,,,
,12962258.15,605868132.290848,323994765.239993,47288724.7443205,,,,,,,,,,,,,,,,,,,,,
,12978471.99,606251457.0802,324236757.908002,47327984.9764092,,,,,,,,,,,,,,,,,,,,,
,12994703,606634913.709549,324478874.207995,47367267.9382886,,,,,,,,,,,,,,,,,,,,,
,13010952.5,607018502.178894,324721114.460004,47406573.5180228,,,,,,,,,,,,,,,,,,,,,
,13027219.96,607402288.408234,324963457.863997,47445899.9619479,,,,,,,,,,,,,,,,,,,,,
,13043504.69,607786206.47757,325205924.91599,47485247.2700639,,,,,,,,,,,,,,,,,,,,,
,13059807.99,608170322.3069,325448495.279999,47524617.2231706,,,,,,,,,,,,,,,,,,,,,
,13076128.62,608554504.056229,325691209.915992,47564009.3701322,,,,,,,,,,,,,,,,,,,,,
,13092467.3,608938949.48555,325934027.704001,47603422.3812846,,,,,,,,,,,,,,,,,,,,,
,13108824.37,609323526.754868,326176948.659994,47642856.2566279,,,,,,,,,,,,,,,,,,,,,
,13125198.87,609708235.864182,326420013.888002,47682313.428226,,,,,,,,,,,,,,,,,,,,,
,13141591.25,610093076.813492,326663182.283996,47721790.3887509,,,,,,,,,,,,,,,,,,,,,
,13158001.94,610478049.602798,326906474.615989,47761291.2967946,,,,,,,,,,,,,,,,,,,,,
,13174430.17,610863220.1521,327149870.115998,47800812.1633652,,,,,,,,,,,,,,,,,,,,,
,13190876.29,611248522.541397,327393389.247991,47840354.1485267,,,,,,,,,,,,,,,,,,,,,
,13207340.95,611633956.770691,327637032.027999,47879918.6667429,,,,,,,,,,,,,,,,,,,,,
,13223823.19,612019522.839981,327880798.599993,47919504.81235,,,,,,,,,,,,,,,,,,,,,
,13240323.66,612405286.669266,328124668.484001,47959111.822148,,,,,,,,,,,,,,,,,,,,,
,13256842.18,612791248.258545,328368661.999995,47998743.3154006,,,,,,,,,,,,,,,,,,,,,
,13273378.31,613177341.68782,328612779.164003,48038394.4856441,,,,,,,,,,,,,,,,,,,,,
,13289932.49,613563566.957092,328856999.799996,48078066.4352786,,,,,,,,,,,,,,,,,,,,,
,13306505.07,613949989.986359,329101364.54799,48117761.1995038,,,,,,,,,,,,,,,,,,,,,
,13323095.38,614336544.855621,329345811.967998,48157476.8855839,,,,,,,,,,,,,,,,,,,,,
,13339703.47,614723231.56488,329590403.675991,48197215.8102547,,,,,,,,,,,,,,,,,,,,,
,13356330.09,615110050.114136,329835098.536,48236976.0231164,,,,,,,,,,,,,,,,,,,,,
,13372974.7,615497066.423386,330079917.187993,48276755.658569,,,,,,,,,,,,,,,,,,,,,
,13389637.21,615884214.572632,330324859.488002,48316559.6078763,,,,,,,,,,,,,,,,,,,,,
,13406318.02,616271494.561874,330569905.099995,48356384.3365746,,,,,,,,,,,,,,,,,,,,,
,13423016.32,616658972.311111,330815074.504004,48396230.6926636,,,,,,,,,,,,,,,,,,,,,
,13439733.48,617046581.900345,331060367.395997,48436099.1578074,,,,,,,,,,,,,,,,,,,,,
,13456468.37,617434389.249573,331305784.38399,48475989.1655421,,,,,,,,,,,,,,,,,,,,,
,13473221.28,617822262.518799,331551304.235999,48515900.5462676,,,,,,,,,,,,,,,,,,,,,
,13489992.3,618210333.548019,331796947.863992,48555833.893584,,,,,,,,,,,,,,,,,,,,,
,13506781.71,618598602.337235,332042715.444001,48595787.5962912,,,,,,,,,,,,,,,,,,,,,
,13523588.96,618987002.966446,332288606.671994,48635766.0097171,,,,,,,,,,,,,,,,,,,,,
,13540414.38,619375535.435654,332534601.052002,48675764.3816699,,,,,,,,,,,,,,,,,,,,,
,13557257.62,619764265.664856,332780719.079996,48715784.2962136,,,,,,,,,,,,,,,,,,,,,
,13574119.53,620153061.814056,333026961.043989,48755825.8958121,,,,,,,,,,,,,,,,,,,,,
,13590999.89,620542121.64325,333273306.175998,48795890.0556013,,,,,,,,,,,,,,,,,,,,,
,13607897.6,620931247.392441,333519774.795991,48835975.6731815,,,,,,,,,,,,,,,,,,,,,
,13624813.6,621320570.901627,333766367.351999,48876083.4846164,,,,,,,,,,,,,,,,,,,,,
,13641748.5,621710026.250809,334013083.715993,48916212.8386421,,,,,,,,,,,,,,,,,,,,,
,13658700.69,622099679.359985,334259903.232001,48956362.1511948,,,,,,,,,,,,,,,,,,,,,
,13675671.87,622489398.38916,334506846.235995,48996535.4960662,,,,,,,,,,,,,,,,,,,,,
,13692660.52,622879315.178329,334753913.336003,49036729.7322644,,,,,,,,,,,,,,,,,,,,,
,13709667.83,623269429.727493,335001083.603996,49076946.3047815,,,,,,,,,,,,,,,,,,,,,
,13726693.35,623659676.116653,335248397.98399,49117184.7014254,,,,,,,,,,,,,,,,,,,,,
,13743737.27,624050120.265808,335495815.371998,49157442.7750602,,,,,,,,,,,,,,,,,,,,,
,13760798.93,624440630.334961,335743356.855991,49197724.7385497,,,,,,,,,,,,,,,,,,,,,
,13777879.51,624831338.164108,335991001.668,49238027.7358301,,,,,,,,,,,,,,,,,,,,,
,13794977.64,625222243.75325,336238769.647993,49278354.0293652,,,,,,,,,,,,,,,,,,,,,
,13812094.22,625613215.26239,336486682.204002,49318699.1790273,,,,,,,,,,,,,,,,,,,,,
,13829229.35,626004384.531525,336734677.607995,49359069.0665441,,,,,,,,,,,,,,,,,,,,,
,13846382.29,626395685.640656,336982817.124004,49399458.8854517,,,,,,,,,,,,,,,,,,,,,
,13863553.79,626787184.509781,337231059.647997,49439871.7462142,,,,,,,,,,,,,,,,,,,,,
,13880743.71,627178749.298904,337479426.26799,49480307.1671674,,,,,,,,,,,,,,,,,,,,,
,13897951.71,627570511.848022,337727916.375999,49520760.4266477,,,,,,,,,,,,,,,,,,,,,
,13915178.2,627962472.157135,337976530.291992,49561239.9232466,,,,,,,,,,,,,,,,,,,,,
,13932422.77,628354564.306244,338225247.504001,49601739.0391724,,,,,,,,,,,,,,,,,,,,,
,13949685.91,628746920.135345,338474088.203994,49642260.5185529,,,,,,,,,,,,,,,,,,,,,
,13966967.2,629139275.964447,338723052.856002,49682803.9373883,,,,,,,,,,,,,,,,,,,,,
,13984266.97,629531829.553543,338972120.659996,49723369.4347506,,,,,,,,,,,,,,,,,,,,,
,14001584.95,629924514.982636,339221332.751989,49763956.5323676,,,,,,,,,,,,,,,,,,,,,
,14018921.06,630317398.171722,339470647.995998,49804565.5117755,,,,,,,,,,,,,,,,,,,,,
,14036275.93,630710413.200806,339720086.871991,49845196.0337742,,,,,,,,,,,,,,,,,,,,,
,14053649.16,631103625.989883,339969629.219999,49885848.7496277,,,,,,,,,,,,,,,,,,,,,
,14071040.97,631496970.618958,340219315.535993,49926522.329672,,,,,,,,,,,,,,,,,,,,,
,14088450.58,631890447.088028,340469105.324001,49967219.0635072,,,,,,,,,,,,,,,,,,,,,
,14105878.98,632284055.397095,340719018.743995,50007935.4743332,,,,,,,,,,,,,,,,,,,,,
,14123325.44,632677861.466156,340969055.972003,50048676.453414,,,,,,,,,,,,,,,,,,,,,
,14140790.44,633071799.375214,341219196.495996,50089437.2790856,,,,,,,,,,,,,,,,,,,,,
,14158274.22,633465869.124268,341469480.98799,50130220.8345481,,,,,,,,,,,,,,,,,,,,,
,14175776.04,633860202.553314,341719868.807998,50171027.5166653,,,,,,,,,,,,,,,,,,,,,
,14193296.56,634254667.822357,341970359.923991,50211854.5541734,,,,,,,,,,,,,,,,,,,,,
,14210835.28,634649199.011398,342220995.008,50252704.0670722,,,,,,,,,,,,,,,,,,,,,
,14228392.41,635043927.960434,342471733.563993,50293575.7738259,,,,,,,,,,,,,,,,,,,,,
,14245968.3,635438854.669464,342722616.088002,50334469.5319704,,,,,,,,,,,,,,,,,,,,,
,14263562.56,635833847.298492,342973602.227995,50375383.1367058,,,,,,,,,,,,,,,,,,,,,
,14281175.19,636229037.687515,343224691.376004,50416320.234432,,,,,,,,,,,,,,,,,,,,,
,14298806.29,636624359.916534,343475924.955997,50457278.508413,,,,,,,,,,,,,,,,,,,,,
,14316455.85,637019879.905548,343727261.54399,50498259.5121848,,,,,,,,,,,,,,,,,,,,,
,14334123.78,637415531.734558,343978721.763999,50539262.3129474,,,,,,,,,,,,,,,,,,,,,
,14351810.6,637811381.323563,344230305.935992,50580286.7987648,,,,,,,,,,,,,,,,,,,,,
,14369515.43,638207296.832565,344482013.740001,50621334.438373,,,,,,,,,,,,,,,,,,,,,
,14387238.94,638603410.101563,344733825.015994,50662402.5181721,,,,,,,,,,,,,,,,,,,,,
,14404981.22,638999787.050552,344985759.780002,50703492.707026,,,,,,,,,,,,,,,,,,,,,
,14422741.81,639396229.91954,345237838.655996,50744605.3136066,,,,,,,,,,,,,,,,,,,,,
,14440521.3,639792804.628525,345490000.379989,50785738.8420422,,,,,,,,,,,,,,,,,,,,,
,14458319.36,640189577.097504,345742306.359998,50826894.8187325,,,,,,,,,,,,,,,,,,,,,
,14476135.4,640586481.406479,345994715.667991,50868073.1283497,,,,,,,,,,,,,,,,,,,,,
,14493970.06,640983517.55545,346247269.087999,50909274.1982856,,,,,,,,,,,,,,,,,,,,,
,14511823.77,641380685.544418,346499925.835993,50950495.7355484,,,,,,,,,,,,,,,,,,,,,
,14529695.33,641778117.213379,346752706.360001,50991738.391402,,,,,,,,,,,,,,,,,,,,,
,14547585.99,642175614.802338,347005589.891995,51033005.5307103,,,,,,,,,,,,,,,,,,,,,
,14565495.25,642573310.151291,347258617.856003,51074293.2798096,,,,,,,,,,,,,,,,,,,,,
,14583422.97,642971137.34024,347511748.827996,51115602.4595636,,,,,,,,,,,,,,,,,,,,,
,14601369.52,643369096.369186,347765003.43199,51156935.3867084,,,,,,,,,,,,,,,,,,,,,
,14619334.43,643767319.078125,348018381.987998,51198288.1604441,,,,,,,,,,,,,,,,,,,,,
,14637318.14,644165607.707062,348271864.015991,51239664.5967706,,,,,,,,,,,,,,,,,,,,,
,14655320.33,644564094.095993,348525489.836,51281062.0397519,,,,,,,,,,,,,,,,,,,,,
,14673341.05,644962712.324921,348779219.303993,51322482.2125239,,,,,,,,,,,,,,,,,,,,,
,14691380.75,645361462.393845,349033092.564002,51363924.1822868,,,,,,,,,,,,,,,,,,,,,
,14709438.69,645760410.222763,349287048.671995,51405386.9043046,,,,,,,,,,,,,,,,,,,,,
,14727515.66,646159489.891678,349541128.556004,51446873.2889131,,,,,,,,,,,,,,,,,,,,,
,14745611.34,646558701.400589,349795373.207997,51488380.4529125,,,,,,,,,,,,,,,,,,,,,
,14763725.2,646958044.749496,350049700.85199,51529911.5067666,,,,,,,,,,,,,,,,,,,,,
,14781858.14,647357651.778397,350304151.807999,51571462.9160116,,,,,,,,,,,,,,,,,,,,,
,14800009.92,647757324.727295,350558726.571992,51613036.3766474,,,,,,,,,,,,,,,,,,,,,
,14818179.81,648157195.436188,350813425.288001,51654631.803874,,,,,,,,,,,,,,,,,,,,,
,14836368.97,648557197.985077,351068247.635994,51696250.1033554,,,,,,,,,,,,,,,,,,,,,
,14854576.17,648957464.213959,351323152.656002,51737889.2670276,,,,,,,,,,,,,,,,,,,,,
,14872802.7,649357796.362839,351578222.443996,51779551.8117546,,,,,,,,,,,,,,,,,,,,,
,14891047.85,649758260.351715,351833415.863989,51821235.6446725,,,,,,,,,,,,,,,,,,,,,
,14909311.62,650158856.180588,352088691.955998,51862941.3017171,,,,,,,,,,,,,,,,,,,,,
,14927594.16,650559715.689453,352344091.855991,51904668.8710806,,,,,,,,,,,,,,,,,,,,,
,14945895.57,650960641.118317,352599656.811999,51946418.2645709,,,,,,,,,,,,,,,,,,,,,
,14964215.75,651361764.307175,352855303.975993,51988191.9447799,,,,,,,,,,,,,,,,,,,,,
,14982554.36,651763019.336029,353111074.948001,52029985.4987158,,,,,,,,,,,,,,,,,,,,,
,15000911.94,652164472.124878,353366970.015995,52071800.6800426,,,,,,,,,,,,,,,,,,,,,
,15019288.21,652565990.833725,353622988.572003,52113639.581624,,,,,,,,,,,,,,,,,,,,,
,15037683.46,652967773.222565,353879131.079996,52155500.7618603,,,,,,,,,,,,,,,,,,,,,
,15056097.29,653369687.451401,354135396.89999,52197382.1550235,,,,,,,,,,,,,,,,,,,,,
,15074530.35,653771733.520233,354391745.887998,52239286.8444414,,,,,,,,,,,,,,,,,,,,,
,15092981.67,654173977.34906,354648259.291991,52281212.3980502,,,,,,,,,,,,,,,,,,,,,
,15111451.75,654576287.097885,354904896.504,52323162.4351136,,,,,,,,,,,,,,,,,,,,,
,15129941.15,654978860.526703,355161616.563993,52365132.233968,,,,,,,,,,,,,,,,,,,,,
,15148449.11,655381499.875519,355418460.400002,52407125.1866132,,,,,,,,,,,,,,,,,,,,,
,15166975.96,655784336.984329,355675468.683995,52449139.4274492,,,,,,,,,,,,,,,,,,,,,
,15185521.32,656187371.853134,355932559.960004,52491176.79494,,,,,,,,,,,,,,,,,,,,,
,15204085.87,656590472.641937,356189774.867997,52533235.4506216,,,,,,,,,,,,,,,,,,,,,
,15222669.21,656993771.190735,356447113.26399,52575315.479294,,,,,,,,,,,,,,,,,,,,,
,15241271.02,657397201.579529,356704575.611999,52617419.9914212,,,,,,,,,,,,,,,,,,,,,
,15259892.36,657800829.728317,356962161.911992,52659544.8589392,,,,,,,,,,,,,,,,,,,,,
,15278532.56,658204589.717102,357219871.844001,52701692.683512,,,,,,,,,,,,,,,,,,,,,
,15297191.18,658608547.465881,357477705.263994,52743862.0778116,,,,,,,,,,,,,,,,,,,,,
,15315868.93,659012571.134659,357735662.316002,52786052.7331661,,,,,,,,,,,,,,,,,,,,,
,15334565.63,659416924.403427,357993702.359996,52828268.1263753,,,,,,,,,,,,,,,,,,,,,
,15353281.36,659821277.672195,358251907.315989,52870502.2909114,,,,,,,,,,,,,,,,,,,,,
,15372015.77,660225894.620956,358510194.799998,52912760.7693022,,,,,,,,,,,,,,,,,,,,,
,15390769.2,660630577.489716,358768646.875991,52955041.0175479,,,,,,,,,,,,,,,,,,,,,
,15409541.27,661035458.118469,359027181.943999,52997343.5139203,,,,,,,,,,,,,,,,,,,,,
,15428332.53,661440470.587219,359285840.643993,53039667.7801476,,,,,,,,,,,,,,,,,,,,,
,15447142.68,661845614.895966,359544663.792001,53082014.5217656,,,,,,,,,,,,,,,,,,,,,
,15465971.68,662250956.964706,359803569.931995,53124382.9484385,,,,,,,,,,,,,,,,,,,,,
,15484819.89,662656496.793442,360062600.024003,53166773.4265022,,,,,,,,,,,,,,,,,,,,,
,15503686.82,663062102.542175,360321753.427996,53209186.2951567,,,,,,,,,,,,,,,,,,,,,
,15522572.89,663467971.970901,360581030.63999,53251622.1208659,,,,,,,,,,,,,,,,,,,,,
,15541477.73,663873907.319626,360840431.803998,53294079.997966,,,,,,,,,,,,,,,,,,,,,
,15560401.79,664280040.428345,361099956.599991,53336559.3328569,,,,,,,,,,,,,,,,,,,,,
,15579344.48,664686371.297058,361359564.068,53379060.6920026,,,,,,,,,,,,,,,,,,,,,
,15598306.53,665092834.005768,361619336.303993,53421582.9424752,,,,,,,,,,,,,,,,,,,,,
,15617287.38,665499428.554474,361879232.492002,53464130.3276664,,,,,,,,,,,,,,,,,,,,,
,15636287.13,665906154.943176,362139211.031995,53506698.4345845,,,,,,,,,,,,,,,,,,,,,
,15655306.34,666313013.171875,362399354.339988,53549287.8025575,,,,,,,,,,,,,,,,,,,,,
,15674344.3,666720135.080566,362659580.783997,53591900.0699212,,,,,,,,,,,,,,,,,,,,,
,15693401.04,667127322.909256,362919971.67599,53634536.3967396,,,,,,,,,,,,,,,,,,,,,
,15712477.14,667534708.49794,363180445.239999,53677192.909349,,,,,,,,,,,,,,,,,,,,,
,15731572.49,667942291.846619,363441042.611992,53719872.830149,,,,,,,,,,,,,,,,,,,,,
,15750686.38,668349941.115295,363701804.720001,53762572.1735401,,,,,,,,,,,,,,,,,,,,,
,15769819.52,668757788.143967,363962649.355994,53805296.7635857,,,,,,,,,,,,,,,,,,,,,
,15788972,669165832.932632,364223617.944002,53848043.4626862,,,,,,,,,,,,,,,,,,,,,
,15808143.23,669574009.561295,364484710.339996,53890810.4595136,,,,,,,,,,,,,,,,,,,,,
,15827333.51,669982383.949951,364745926.367989,53933600.0741957,,,,,,,,,,,,,,,,,,,,,
,15846543.08,670390824.258606,365007266.171998,53976412.9274686,,,,,,,,,,,,,,,,,,,,,
,15865771.97,670799528.247253,365268729.639991,54019248.5681963,,,,,,,,,,,,,,,,,,,,,
,15885019.46,671208298.155899,365530316.883999,54062104.3947148,,,,,,,,,,,,,,,,,,,,,
,15904286.27,671617265.824539,365791986.655993,54104983.4598242,,,,,,,,,,,,,,,,,,,,,
,15923572.3,672026365.333176,366053821.340001,54147884.0675243,,,,,,,,,,,,,,,,,,,,,
,15942877.2,672435596.681808,366315779.655995,54190807.9714792,,,,,,,,,,,,,,,,,,,,,
,15962201.55,672845025.790436,366577820.964003,54233755.6804888,,,,,,,,,,,,,,,,,,,,,
,15981544.65,673254652.659058,366840026.719996,54276722.5000254,,,,,,,,,,,,,,,,,,,,,
,16000907.22,673664345.447678,367102315.46799,54319712.6158167,,,,,,,,,,,,,,,,,,,,,
,16020289.03,674074301.91629,367364768.807998,54362724.7829989,,,,,,,,,,,,,,,,,,,,,
,16039689.6,674484324.304901,367627304.819991,54405759.1440358,,,,,,,,,,,,,,,,,,,,,
,16059109.63,674894610.373505,367890005.6,54448817.1676635,,,,,,,,,,,,,,,,,,,,,
,16078548.67,675304962.362106,368152789.051993,54491896.225082,,,,,,,,,,,,,,,,,,,,,
,16098006.76,675715512.110703,368415696.456002,54534997.9851553,,,,,,,,,,,,,,,,,,,,,
,16117484.27,676126193.699295,368678768.451995,54578122.8990193,,,,,,,,,,,,,,,,,,,,,
,16136980.8,676537007.127884,368941923.295988,54621267.4898743,,,,,,,,,,,,,,,,,,,,,
,16156496.85,676948018.316467,369205201.595997,54664436.224984,,,,,,,,,,,,,,,,,,,,,
,16176031.72,677359161.345047,369468603.87999,54707628.0290845,,,,,,,,,,,,,,,,,,,,,
,16195586.14,677770502.133621,369732129.939999,54750840.0189758,,,,,,,,,,,,,,,,,,,,,
,16215159.43,678181974.762192,369995779.487992,54794076.0683219,,,,,,,,,,,,,,,,,,,,,
,16234752.03,678593645.150757,370259552.812001,54837334.5930587,,,,,,,,,,,,,,,,,,,,,
,16254364.04,679005447.379318,370523449.943994,54880613.5579864,,,,,,,,,,,,,,,,,,,,,
,16273995.19,679417381.447876,370787470.884002,54923915.5647689,,,,,,,,,,,,,,,,,,,,,
,16293645.41,679829513.276428,371051615.279996,54967239.8773422,,,,,,,,,,,,,,,,,,,,,
,16313315.27,680241776.944977,371315883.803989,55010586.1565063,,,,,,,,,,,,,,,,,,,,,
,16333004.24,680654238.37352,371580234.679998,55053955.8167252,,,,,,,,,,,,,,,,,,,,,
,16352712.58,681066831.642059,371844750.467991,55097346.3411349,,,,,,,,,,,,,,,,,,,,,
,16372439.47,681479556.750595,372109390.063999,55140760.0193353,,,,,,,,,,,,,,,,,,,,,
,16392186.19,681892479.619125,372374153.291993,55184195.8913906,,,,,,,,,,,,,,,,,,,,,
,16411952.54,682305534.327652,372638999.192001,55227655.0020366,,,,,,,,,,,,,,,,,,,,,
,16431737.4,682718720.876175,372904010.003995,55271136.2217374,,,,,,,,,,,,,,,,,,,,,
,16451542.38,683132105.184692,373169103.488003,55314639.068829,,,,,,,,,,,,,,,,,,,,,
,16471365.66,683545621.333206,373434361.595996,55358164.3065115,,,,,,,,,,,,,,,,,,,,,
,16491209.12,683959335.241714,373699702.66399,55401710.4931848,,,,,,,,,,,,,,,,,,,,,
,16511071.64,684373180.990219,373965208.179998,55445281.5873128,,,,,,,,,,,,,,,,,,,,,
,16530953.56,684787158.57872,374230796.543991,55488874.4512956,,,,,,,,,,,,,,,,,,,,,
,16550855.2,685201333.927216,374496549.964,55532489.9026051,,,,,,,,,,,,,,,,,,,,,
,16570775.28,685615772.955704,374762385.591993,55576125.5973696,,,,,,,,,,,,,,,,,,,,,
,16590715.27,686030211.984192,375028345.028002,55619785.2091248,,,,,,,,,,,,,,,,,,,,,
,16610674.54,686444848.772675,375294469.519995,55663467.4387347,,,,,,,,,,,,,,,,,,,,,
,16630653.11,686859617.401154,375560676.539988,55707172.4829355,,,,,,,,,,,,,,,,,,,,,
,16650651.08,687274649.709625,375827007.335997,55750898.3065271,,,,,,,,,,,,,,,,,,,,,
,16670668.14,687689682.018097,376093461.93999,55794648.4439734,,,,,,,,,,,,,,,,,,,,,
,16690704.8,688105043.926559,376360040.031999,55838419.1912106,,,,,,,,,,,,,,,,,,,,,
,16710760.75,688520405.835022,376626783.179992,55882213.7435025,,,,,,,,,,,,,,,,,,,,,
,16730836.4,688936031.423477,376893608.856001,55926029.5839852,,,,,,,,,,,,,,,,,,,,,
,16750931.4,689351788.851929,377160558.019994,55969867.7302588,,,,,,,,,,,,,,,,,,,,,
,16771045.46,689767678.120377,377427631.280002,56013727.6735232,,,,,,,,,,,,,,,,,,,,,
,16791179.4,690183765.148819,377694828.347996,56057612.1002422,,,,,,,,,,,,,,,,,,,,,
,16811332.48,690600049.937256,377962148.871989,56101517.6455521,,,,,,,,,,,,,,,,,,,,,
,16831504.88,691016400.645691,378229593.203998,56145446.3175168,,,,,,,,,,,,,,,,,,,,,
,16851696.43,691432949.11412,378497161.343991,56189396.9560722,,,,,,,,,,,,,,,,,,,,,
,16871908.27,691849695.342545,378764853.259999,56233370.4092185,,,,,,,,,,,,,,,,,,,,,
,16892138.79,692266573.410965,379032668.983993,56277365.4626196,,,,,,,,,,,,,,,,,,,,,
,16912388.9,692683583.319382,379300608.164001,56321383.5850114,,,,,,,,,,,,,,,,,,,,,
,16932658.7,693100725.067795,379568671.471995,56365423.843594,,,,,,,,,,,,,,,,,,,,,
,16952948.36,693518064.576202,379836857.948003,56409486.1264315,,,,,,,,,,,,,,,,,,,,,
,16973256.7,693935535.924606,380105127.559996,56453570.6302597,,,,,,,,,,,,,,,,,,,,,
,16993584.95,694353270.953003,380373561.93999,56497677.6942788,,,,,,,,,,,,,,,,,,,,,
,17013932.54,694771005.9814,380642119.807998,56541808.0545525,,,,,,,,,,,,,,,,,,,,,
,17034299.57,695189004.689789,380910801.451991,56585959.9574172,,,,,,,,,,,,,,,,,,,,,
,17054686.2,695607069.318176,381179606.904,56630135.4957365,,,,,,,,,,,,,,,,,,,,,
,17075092.57,696025529.466553,381448495.171993,56674332.3222467,,,,,,,,,,,,,,,,,,,,,
,17095517.92,696443923.694931,381717548.208002,56718552.0481476,,,,,,,,,,,,,,,,,,,,,
,17115963.09,696862581.603302,381986724.731995,56762795.2399033,,,,,,,,,,,,,,,,,,,,,
,17136427.67,697281305.431671,382256025.031988,56807060.3982498,,,,,,,,,,,,,,,,,,,,,
,17156911.93,697700292.940033,382525408.179997,56851346.4207872,,,,,,,,,,,,,,,,,,,,,
